iea22_r050
 0.32237224 -0.13813647
 0.32773690 -0.13788773
 0.33309524 -0.13753182
 0.33845150 -0.13714384
 0.34380496 -0.13671583
 0.34915555 -0.13625339
 0.35450431 -0.13577004
 0.35984880 -0.13524216
 0.36518522 -0.13464266
 0.37051561 -0.13398958
 0.37584029 -0.13328966
 0.38116202 -0.13256778
 0.38647964 -0.13181524
 0.39179196 -0.13102667
 0.39710026 -0.13021255
 0.40239256 -0.12930142
 0.40767866 -0.12835415
 0.41296112 -0.12738590
 0.41823739 -0.12638388
 0.42350935 -0.12535961
 0.42877746 -0.12431545
 0.43403013 -0.12319811
 0.43927127 -0.12202800
 0.44450721 -0.12083392
 0.44973554 -0.11960649
 0.45495987 -0.11836196
 0.46017692 -0.11708691
 0.46538709 -0.11578434
 0.47058352 -0.11442950
 0.47576580 -0.11302098
 0.48094300 -0.11159369
 0.48611504 -0.11014728
 0.49127815 -0.10866903
 0.49643728 -0.10717693
 0.50159033 -0.10566388
 0.50672565 -0.10409289
 0.51185159 -0.10249147
 0.51697040 -0.10086692
 0.52208356 -0.09922448
 0.52719292 -0.09757007
 0.53229521 -0.09589382
 0.53739347 -0.09420537
 0.54247962 -0.09248153
 0.54755479 -0.09072567
 0.55262661 -0.08896001
 0.55769283 -0.08717807
 0.56275529 -0.08538536
 0.56781534 -0.08358579
 0.57287006 -0.08177118
 0.57791846 -0.07993946
 0.58296055 -0.07809076
 0.58799771 -0.07622843
 0.59303317 -0.07436147
 0.59806669 -0.07248919
 0.60309884 -0.07061316
 0.60813013 -0.06873484
 0.61315894 -0.06684994
 0.61818733 -0.06496418
 0.62321598 -0.06307913
 0.62824335 -0.06119063
 0.63327166 -0.05930464
 0.63830068 -0.05742061
 0.64333325 -0.05554624
 0.64836776 -0.05367701
 0.65340597 -0.05181751
 0.65844821 -0.04996913
 0.66349272 -0.04812709
 0.66854112 -0.04629593
 0.67359467 -0.04447937
 0.67865102 -0.04267081
 0.68371569 -0.04088556
 0.68879176 -0.03913217
 0.69387156 -0.03738971
 0.69896031 -0.03567417
 0.70405251 -0.03396923
 0.70914918 -0.03227803
 0.71425487 -0.03061531
 0.71937329 -0.02899078
 0.72450347 -0.02740261
 0.72964167 -0.02584128
 0.73478462 -0.02429602
 0.73993691 -0.02278322
 0.74509467 -0.02129008
 0.75025868 -0.01981879
 0.75544835 -0.01843740
 0.76064280 -0.01707477
 0.76584368 -0.01573744
 0.77105427 -0.01444018
 0.77627015 -0.01316568
 0.78149535 -0.01193209
 0.78674581 -0.01080474
 0.79200256 -0.00970654
 0.79726748 -0.00864970
 0.80253868 -0.00762713
 0.80781476 -0.00663122
 0.81310041 -0.00569149
 0.81840259 -0.00483869
 0.82370937 -0.00401553
 0.82902314 -0.00324214
 0.83434013 -0.00249328
 0.83966221 -0.00178481
 0.84499318 -0.00114442
 0.85033207 -0.00056373
 0.85567615 -0.00003548
 0.86102302  0.00045936
 0.86637197  0.00092930
 0.87172647  0.00132522
 0.87708807  0.00163259
 0.88245166  0.00190295
 0.88781730  0.00211858
 0.89318370  0.00230425
 0.89855202  0.00241589
 0.90392245  0.00241984
 0.90929279  0.00239424
 0.91466242  0.00231788
 0.92003070  0.00219694
 0.92539686  0.00198989
 0.93075960  0.00170016
 0.93612037  0.00137968
 0.94147909  0.00102725
 0.94683056  0.00058114
 0.95217689  0.00007270
 0.95751939 -0.00047593
 0.96285587 -0.00107830
 0.96818287 -0.00175600
 0.97350064 -0.00250564
 0.97881329 -0.00329140
 0.98412150 -0.00410609
 0.98941525 -0.00500679
 0.99470801 -0.00591357
 1.00000000 -0.00682515
